date,sku,sales,is_promo,discount,price,day_of_week,month,year,day_of_month,is_weekend,is_holiday,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_std_7,days_since_promo,promo_freq_28
2024-07-31,SKU002,77,0,0,100.0,2,7,2024,31,0,0,63.0,46.0,55.0,56.0,69.14285714285714,69.42857142857143,19.99523752820946,7,0.21428571428571427
2024-08-01,SKU002,45,0,0,100.0,3,8,2024,1,0,0,77.0,56.0,69.0,64.0,73.57142857142857,71.0,17.26129719784618,8,0.21428571428571427
2024-08-02,SKU002,85,0,0,100.0,4,8,2024,2,0,0,45.0,81.0,54.0,44.0,72.0,69.28571428571429,19.485036994233766,9,0.21428571428571427
2024-08-03,SKU002,64,0,0,100.0,5,8,2024,3,1,0,85.0,104.0,92.0,80.0,72.57142857142857,71.5,19.848233698552942,10,0.21428571428571427
2024-08-04,SKU002,105,0,0,100.0,6,8,2024,4,1,0,64.0,79.0,96.0,68.0,66.85714285714286,69.5,14.26450806989793,11,0.21428571428571427
2024-08-05,SKU002,75,0,0,100.0,0,8,2024,5,0,0,105.0,55.0,76.0,46.0,70.57142857142857,70.14285714285714,20.131709174476622,12,0.21428571428571427
2024-08-06,SKU002,90,0,0,100.0,1,8,2024,6,0,0,75.0,63.0,46.0,64.0,73.42857142857143,70.07142857142857,18.93723970432436,13,0.21428571428571427
2024-08-07,SKU002,56,0,0,100.0,2,8,2024,7,0,0,90.0,77.0,46.0,44.0,77.28571428571429,73.21428571428571,19.20689360372344,0,0.21428571428571427
2024-08-08,SKU002,106,1,20,80.0,3,8,2024,8,0,0,56.0,45.0,56.0,112.0,74.28571428571429,73.92857142857143,20.83038074315381,0,0.21428571428571427
2024-08-09,SKU002,129,1,15,85.0,4,8,2024,9,0,0,106.0,85.0,81.0,82.0,83.0,77.5,19.23538406167107,0,0.21428571428571427
2024-08-10,SKU002,123,1,20,80.0,5,8,2024,10,1,0,129.0,64.0,104.0,112.0,89.28571428571429,80.92857142857143,25.99816843365605,0,0.21428571428571427
2024-08-11,SKU002,68,0,0,100.0,6,8,2024,11,1,0,123.0,105.0,79.0,49.0,97.71428571428571,82.28571428571429,25.998168433656016,1,0.21428571428571427
2024-08-12,SKU002,86,0,0,100.0,0,8,2024,12,0,0,68.0,75.0,55.0,61.0,92.42857142857143,81.5,27.957450663804003,2,0.21428571428571427
2024-08-13,SKU002,77,0,0,100.0,1,8,2024,13,0,0,86.0,90.0,63.0,62.0,94.0,83.71428571428571,27.11088342345168,3,0.21428571428571427
2024-08-14,SKU002,48,0,0,100.0,2,8,2024,14,0,0,77.0,56.0,77.0,55.0,92.14285714285714,84.71428571428571,27.865322364476206,4,0.21428571428571427
2024-08-15,SKU002,81,0,0,100.0,3,8,2024,15,0,0,48.0,106.0,45.0,69.0,91.0,82.64285714285714,29.698484809834788,5,0.21428571428571427
2024-08-16,SKU002,102,0,0,100.0,4,8,2024,16,0,0,81.0,129.0,85.0,54.0,87.42857142857143,85.21428571428571,29.09099025962682,6,0.21428571428571427
2024-08-17,SKU002,107,0,0,100.0,5,8,2024,17,1,0,102.0,123.0,64.0,92.0,83.57142857142857,86.42857142857143,24.005951642992688,7,0.21428571428571427
2024-08-18,SKU002,86,0,0,100.0,6,8,2024,18,1,0,107.0,68.0,105.0,96.0,81.28571428571429,89.5,20.064182728718805,8,0.21428571428571427
2024-08-19,SKU002,73,0,0,100.0,0,8,2024,19,0,0,86.0,86.0,75.0,76.0,83.85714285714286,88.14285714285714,19.213090775376198,9,0.21428571428571427
2024-08-20,SKU002,93,0,0,100.0,1,8,2024,20,0,0,73.0,77.0,90.0,46.0,82.0,88.0,19.595917942265153,10,0.21428571428571427
2024-08-21,SKU002,63,0,0,100.0,2,8,2024,21,0,0,93.0,48.0,56.0,46.0,84.28571428571429,88.21428571428571,19.84703408332718,11,0.21428571428571427
2024-08-22,SKU002,139,1,25,75.0,3,8,2024,22,0,0,63.0,81.0,106.0,56.0,86.42857142857143,88.71428571428571,15.640302030940319,11,0.21428571428571427
2024-08-23,SKU002,75,1,15,85.0,4,8,2024,23,0,0,139.0,102.0,129.0,81.0,94.71428571428571,91.07142857142857,24.904579804487394,11,0.21428571428571427
2024-08-24,SKU002,122,1,10,90.0,5,8,2024,24,1,0,75.0,107.0,123.0,104.0,90.85714285714286,87.21428571428571,25.66728508840604,11,0.21428571428571427
2024-08-25,SKU002,94,0,0,100.0,6,8,2024,25,1,0,122.0,86.0,68.0,79.0,93.0,87.14285714285714,27.778888866667316,12,0.21428571428571427
2024-08-26,SKU002,64,0,0,100.0,0,8,2024,26,0,0,94.0,73.0,86.0,55.0,94.14285714285714,89.0,27.606934946546378,13,0.21428571428571427
2024-08-27,SKU002,57,0,0,100.0,1,8,2024,27,0,0,64.0,93.0,77.0,63.0,92.85714285714286,87.42857142857143,28.933421110246258,0,0.21428571428571427
2024-08-28,SKU002,79,0,0,100.0,2,8,2024,28,0,0,57.0,63.0,48.0,77.0,87.71428571428571,86.0,31.946383654044734,1,0.21428571428571427
2024-08-29,SKU002,76,0,0,100.0,3,8,2024,29,0,0,79.0,139.0,81.0,45.0,90.0,88.21428571428571,30.419292124132685,2,0.21428571428571427
2024-08-30,SKU002,78,0,0,100.0,4,8,2024,30,0,0,76.0,75.0,102.0,85.0,81.0,87.85714285714286,21.52517905461701,3,0.21428571428571427
2024-08-31,SKU002,76,0,0,100.0,5,8,2024,31,1,0,78.0,122.0,107.0,64.0,81.42857142857143,86.14285714285714,21.415392772934077,4,0.21428571428571427
2024-09-01,SKU002,94,0,0,100.0,6,9,2024,1,1,0,76.0,94.0,86.0,105.0,74.85714285714286,83.92857142857143,11.781745363464399,5,0.21428571428571427
2024-09-02,SKU002,50,0,0,100.0,0,9,2024,2,0,0,94.0,64.0,73.0,75.0,74.85714285714286,84.5,11.781745363464399,6,0.21428571428571427
2024-09-03,SKU002,107,0,0,100.0,1,9,2024,3,0,0,50.0,57.0,93.0,90.0,72.85714285714286,82.85714285714286,14.747073963203073,7,0.21428571428571427
2024-09-04,SKU002,87,0,0,100.0,2,9,2024,4,0,0,107.0,79.0,63.0,56.0,80.0,83.85714285714286,17.616280348964796,8,0.21428571428571427
2024-09-05,SKU002,106,1,20,80.0,3,9,2024,5,0,0,87.0,76.0,139.0,106.0,81.14285714285714,85.57142857142857,17.79914390664656,8,0.21428571428571427
2024-09-06,SKU002,116,1,20,80.0,4,9,2024,6,0,0,106.0,78.0,75.0,129.0,85.42857142857143,83.21428571428571,19.848233698552864,8,0.21428571428571427
2024-09-07,SKU002,97,1,15,85.0,5,9,2024,7,1,0,116.0,76.0,122.0,123.0,90.85714285714286,86.14285714285714,22.497618921629115,8,0.21428571428571427
2024-09-08,SKU002,106,0,0,100.0,6,9,2024,8,1,0,97.0,94.0,94.0,68.0,93.85714285714286,84.35714285714286,21.567170819160395,9,0.21428571428571427
2024-09-09,SKU002,62,0,0,100.0,0,9,2024,9,0,0,106.0,50.0,64.0,86.0,95.57142857142857,85.21428571428571,22.05188686452251,10,0.21428571428571427
2024-09-10,SKU002,100,0,0,100.0,1,9,2024,10,0,0,62.0,107.0,57.0,77.0,97.28571428571429,85.07142857142857,18.015866023353254,11,0.21428571428571427
2024-09-11,SKU002,71,0,0,100.0,2,9,2024,11,0,0,100.0,87.0,79.0,48.0,96.28571428571429,88.14285714285714,17.57568666950876,12,0.21428571428571427
2024-09-12,SKU002,86,0,0,100.0,3,9,2024,12,0,0,71.0,106.0,76.0,81.0,94.0,87.57142857142857,19.874606914351453,13,0.21428571428571427
2024-09-13,SKU002,47,0,0,100.0,4,9,2024,13,0,0,86.0,116.0,78.0,102.0,91.14285714285714,88.28571428571429,19.291004565414532,0,0.21428571428571427
2024-09-14,SKU002,109,0,0,100.0,5,9,2024,14,1,0,47.0,97.0,76.0,107.0,81.28571428571429,86.07142857142857,21.921939434534945,1,0.21428571428571427
2024-09-15,SKU002,62,0,0,100.0,6,9,2024,15,1,0,109.0,106.0,94.0,86.0,83.0,88.42857142857143,23.74868417407561,2,0.21428571428571427
2024-09-16,SKU002,90,0,0,100.0,0,9,2024,16,0,0,62.0,62.0,50.0,73.0,76.71428571428571,86.14285714285714,22.432968934986874,3,0.21428571428571427
2024-09-17,SKU002,63,0,0,100.0,1,9,2024,17,0,0,90.0,100.0,107.0,93.0,80.71428571428571,89.0,21.86103295603279,4,0.21428571428571427
2024-09-18,SKU002,95,0,0,100.0,2,9,2024,18,0,0,63.0,71.0,87.0,63.0,75.42857142857143,85.85714285714286,20.8714888692455,5,0.21428571428571427
2024-09-19,SKU002,106,1,20,80.0,3,9,2024,19,0,0,95.0,86.0,106.0,139.0,78.85714285714286,86.42857142857143,21.965340663786225,5,0.21428571428571427
2024-09-20,SKU002,133,1,15,85.0,4,9,2024,20,0,0,106.0,47.0,116.0,75.0,81.71428571428571,86.42857142857143,24.23299600210599,5,0.21428571428571427
2024-09-21,SKU002,117,1,20,80.0,5,9,2024,21,1,0,133.0,109.0,97.0,122.0,94.0,87.64285714285714,25.46893532652382,5,0.21428571428571427
2024-09-22,SKU002,94,0,0,100.0,6,9,2024,22,1,0,117.0,62.0,106.0,94.0,95.14285714285714,89.07142857142857,26.416084566216657,6,0.21428571428571427
2024-09-23,SKU002,45,0,0,100.0,0,9,2024,23,0,0,94.0,90.0,62.0,64.0,99.71428571428571,88.21428571428571,22.148847116078375,7,0.21428571428571427
2024-09-24,SKU002,84,0,0,100.0,1,9,2024,24,0,0,45.0,63.0,100.0,57.0,93.28571428571429,87.0,30.423205428938864,8,0.21428571428571427
2024-09-25,SKU002,86,0,0,100.0,2,9,2024,25,0,0,84.0,95.0,71.0,79.0,96.28571428571429,85.85714285714286,27.86703121201493,9,0.21428571428571427
2024-09-26,SKU002,81,0,0,100.0,3,9,2024,26,0,0,86.0,106.0,86.0,76.0,95.0,86.92857142857143,28.14249455894033,10,0.21428571428571427
2024-09-27,SKU002,48,0,0,100.0,4,9,2024,27,0,0,81.0,133.0,47.0,78.0,91.42857142857143,86.57142857142857,28.100160989201378,11,0.21428571428571427
2024-09-28,SKU002,66,0,0,100.0,5,9,2024,28,1,0,48.0,117.0,109.0,76.0,79.28571428571429,86.64285714285714,25.3752785581706,12,0.21428571428571427
2024-09-29,SKU002,100,0,0,100.0,6,9,2024,29,1,0,66.0,94.0,62.0,94.0,72.0,83.57142857142857,19.347695814575076,13,0.21428571428571427
2024-09-30,SKU002,91,0,0,100.0,0,9,2024,30,0,0,100.0,45.0,90.0,50.0,72.85714285714286,86.28571428571429,20.57853713158889,0,0.21428571428571427
2024-10-01,SKU002,64,0,0,100.0,1,10,2024,1,0,0,91.0,84.0,63.0,107.0,79.42857142857143,86.35714285714286,17.280597432352792,1,0.21428571428571427
2024-10-02,SKU002,66,0,0,100.0,2,10,2024,2,0,0,64.0,86.0,95.0,87.0,76.57142857142857,86.42857142857143,18.03567892500045,2,0.21428571428571427
2024-10-03,SKU002,130,1,25,75.0,3,10,2024,3,0,0,66.0,81.0,106.0,106.0,73.71428571428571,84.35714285714286,17.87656087091196,2,0.21428571428571427
2024-10-04,SKU002,64,1,15,85.0,4,10,2024,4,0,0,130.0,48.0,133.0,116.0,80.71428571428571,86.07142857142857,27.95659901653666,2,0.21428571428571427
2024-10-05,SKU002,139,1,25,75.0,5,10,2024,5,1,0,64.0,66.0,117.0,97.0,83.0,81.14285714285714,25.37058664411716,2,0.21428571428571427
2024-10-06,SKU002,99,0,0,100.0,6,10,2024,6,1,0,139.0,100.0,94.0,106.0,93.42857142857143,82.71428571428571,31.484690157054118,3,0.21428571428571427
2024-10-07,SKU002,101,0,0,100.0,0,10,2024,7,0,0,99.0,91.0,45.0,62.0,93.28571428571429,83.07142857142857,31.45215565327886,4,0.21428571428571427
2024-10-08,SKU002,79,0,0,100.0,1,10,2024,8,0,0,101.0,64.0,84.0,100.0,94.71428571428571,87.07142857142857,31.557958772784207,5,0.21428571428571427
2024-10-09,SKU002,66,0,0,100.0,2,10,2024,9,0,0,79.0,66.0,86.0,71.0,96.85714285714286,86.71428571428571,29.571543593058774,6,0.21428571428571427
2024-10-10,SKU002,66,0,0,100.0,3,10,2024,10,0,0,66.0,130.0,81.0,86.0,96.85714285714286,85.28571428571429,29.571543593058774,7,0.21428571428571427
2024-10-11,SKU002,59,0,0,100.0,4,10,2024,11,0,0,66.0,64.0,48.0,47.0,87.71428571428571,84.21428571428571,27.43303535104011,8,0.21428571428571427
2024-10-12,SKU002,90,0,0,100.0,5,10,2024,12,1,0,59.0,139.0,66.0,109.0,87.0,85.0,28.207563997386494,9,0.21428571428571427
2024-10-13,SKU002,115,0,0,100.0,6,10,2024,13,1,0,90.0,99.0,100.0,62.0,80.0,86.71428571428571,17.009801096230486,10,0.21428571428571427
2024-10-14,SKU002,77,0,0,100.0,0,10,2024,14,0,0,115.0,101.0,91.0,90.0,82.28571428571429,87.78571428571429,20.669738634972745,11,0.21428571428571427
2024-10-15,SKU002,94,0,0,100.0,1,10,2024,15,0,0,77.0,79.0,64.0,63.0,78.85714285714286,86.78571428571429,18.96864580853137,12,0.21428571428571427
2024-10-16,SKU002,89,0,0,100.0,2,10,2024,16,0,0,94.0,66.0,66.0,95.0,81.0,88.92857142857143,19.81581859693555,13,0.21428571428571427
2024-10-17,SKU002,71,1,25,75.0,3,10,2024,17,0,0,89.0,66.0,130.0,106.0,84.28571428571429,90.57142857142857,18.794629425399275,13,0.21428571428571427
2024-10-18,SKU002,99,1,10,90.0,4,10,2024,18,0,0,71.0,59.0,64.0,133.0,85.0,86.35714285714286,18.06469853978533,13,0.21428571428571427
2024-10-19,SKU002,117,1,25,75.0,5,10,2024,19,1,0,99.0,90.0,139.0,117.0,90.71428571428571,88.85714285714286,14.430457208213536,13,0.21428571428571427
2024-10-20,SKU002,98,0,0,100.0,6,10,2024,20,1,0,117.0,115.0,99.0,94.0,94.57142857142857,87.28571428571429,17.491494531696436,0,0.21428571428571427
2024-10-21,SKU002,78,0,0,100.0,0,10,2024,21,0,0,98.0,77.0,101.0,45.0,92.14285714285714,87.21428571428571,15.214341605083565,1,0.21428571428571427
2024-10-22,SKU002,97,0,0,100.0,1,10,2024,22,0,0,78.0,94.0,79.0,84.0,92.28571428571429,85.57142857142857,15.052289811567368,2,0.21428571428571427
2024-10-23,SKU002,68,0,0,100.0,2,10,2024,23,0,0,97.0,89.0,66.0,86.0,92.71428571428571,86.85714285714286,15.15161471828711,3,0.21428571428571427
2024-10-24,SKU002,73,0,0,100.0,3,10,2024,24,0,0,68.0,71.0,66.0,81.0,89.71428571428571,87.0,17.848569370440188,4,0.21428571428571427
2024-10-25,SKU002,59,0,0,100.0,4,10,2024,25,0,0,73.0,99.0,59.0,48.0,90.0,87.5,17.511900715417895,5,0.21428571428571427
2024-10-26,SKU002,103,0,0,100.0,5,10,2024,26,1,0,59.0,117.0,90.0,66.0,84.28571428571429,87.5,20.377391767301436,6,0.21428571428571427
2024-10-27,SKU002,84,0,0,100.0,6,10,2024,27,1,0,103.0,98.0,115.0,100.0,82.28571428571429,88.42857142857143,17.046155829729425,7,0.21428571428571427
2024-10-28,SKU002,77,0,0,100.0,0,10,2024,28,0,0,84.0,78.0,77.0,91.0,80.28571428571429,86.21428571428571,15.660079668957176,8,0.21428571428571427
2024-10-29,SKU002,79,0,0,100.0,1,10,2024,29,0,0,77.0,97.0,94.0,64.0,80.14285714285714,86.21428571428571,15.688940599761597,9,0.21428571428571427
2024-10-30,SKU002,79,0,0,100.0,2,10,2024,30,0,0,79.0,68.0,89.0,66.0,77.57142857142857,85.14285714285714,13.830607878387195,10,0.21428571428571427
2024-10-31,SKU002,89,1,15,85.0,3,10,2024,31,0,0,79.0,73.0,71.0,130.0,79.14285714285714,84.42857142857143,13.171036044145561,10,0.21428571428571427
2024-11-01,SKU002,112,1,25,75.0,4,11,2024,1,0,0,89.0,59.0,99.0,64.0,81.42857142857143,85.71428571428571,13.314868166290813,10,0.21428571428571427
2024-11-02,SKU002,102,1,15,85.0,5,11,2024,2,1,0,112.0,103.0,117.0,139.0,89.0,86.64285714285714,13.503086067018927,10,0.21428571428571427
2024-11-03,SKU002,125,0,0,100.0,6,11,2024,3,1,0,102.0,84.0,98.0,99.0,88.85714285714286,85.57142857142857,13.334523756381824,11,0.21428571428571427
2024-11-04,SKU002,67,0,0,100.0,0,11,2024,4,0,0,125.0,77.0,78.0,101.0,94.71428571428571,87.5,18.750238093726004,12,0.21428571428571427
2024-11-05,SKU002,70,0,0,100.0,1,11,2024,5,0,0,67.0,79.0,97.0,79.0,93.28571428571429,86.71428571428571,20.613218135573774,13,0.21428571428571427
2024-11-06,SKU002,71,0,0,100.0,2,11,2024,6,0,0,70.0,79.0,68.0,66.0,92.0,84.78571428571429,21.893682498230383,0,0.21428571428571427
2024-11-07,SKU002,60,0,0,100.0,3,11,2024,7,0,0,71.0,89.0,73.0,66.0,90.85714285714286,85.0,22.87231639215503,1,0.21428571428571427
2024-11-08,SKU002,56,0,0,100.0,4,11,2024,8,0,0,60.0,112.0,59.0,59.0,86.71428571428571,84.07142857142857,25.714550263189196,2,0.21428571428571427
2024-11-09,SKU002,73,0,0,100.0,5,11,2024,9,1,0,56.0,102.0,103.0,90.0,78.71428571428571,83.85714285714286,25.24357532597327,3,0.21428571428571427
2024-11-10,SKU002,91,0,0,100.0,6,11,2024,10,1,0,73.0,125.0,84.0,115.0,74.57142857142857,81.71428571428571,23.071318000619456,4,0.21428571428571427
2024-11-11,SKU002,73,0,0,100.0,0,11,2024,11,0,0,91.0,67.0,77.0,77.0,69.71428571428571,82.21428571428571,11.220729116450357,5,0.21428571428571427
2024-11-12,SKU002,64,0,0,100.0,1,11,2024,12,0,0,73.0,70.0,79.0,94.0,70.57142857142857,81.92857142857143,11.207990347026634,6,0.21428571428571427
2024-11-13,SKU002,95,0,0,100.0,2,11,2024,13,0,0,64.0,71.0,79.0,89.0,69.71428571428571,80.85714285714286,11.484979839109723,7,0.21428571428571427
2024-11-14,SKU002,138,1,20,80.0,3,11,2024,14,0,0,95.0,60.0,89.0,71.0,73.14285714285714,82.0,14.982529508603813,7,0.21428571428571427
2024-11-15,SKU002,82,1,15,85.0,4,11,2024,15,0,0,138.0,56.0,112.0,99.0,84.28571428571429,85.5,27.420881858626487,7,0.21428571428571427
2024-11-16,SKU002,157,1,20,80.0,5,11,2024,16,1,0,82.0,73.0,102.0,117.0,88.0,83.35714285714286,24.562844569253805,7,0.21428571428571427
2024-11-17,SKU002,70,0,0,100.0,6,11,2024,17,1,0,157.0,91.0,125.0,98.0,100.0,87.28571428571429,34.51569691217775,8,0.21428571428571427
2024-11-18,SKU002,48,0,0,100.0,0,11,2024,18,0,0,70.0,73.0,67.0,78.0,97.0,83.35714285714286,36.29508690350965,9,0.21428571428571427
2024-11-19,SKU002,86,0,0,100.0,1,11,2024,19,0,0,48.0,64.0,70.0,97.0,93.42857142857143,82.0,40.082652701873826,10,0.21428571428571427
2024-11-20,SKU002,91,0,0,100.0,2,11,2024,20,0,0,86.0,95.0,71.0,68.0,96.57142857142857,83.14285714285714,38.209323220287025,11,0.21428571428571427
2024-11-21,SKU002,78,0,0,100.0,3,11,2024,21,0,0,91.0,138.0,60.0,73.0,96.0,84.57142857142857,38.26660859461312,12,0.21428571428571427
2024-11-22,SKU002,46,0,0,100.0,4,11,2024,22,0,0,78.0,82.0,56.0,59.0,87.42857142857143,85.85714285714286,33.74342969555756,13,0.21428571428571427
2024-11-23,SKU002,62,0,0,100.0,5,11,2024,23,1,0,46.0,157.0,73.0,103.0,82.28571428571429,85.14285714285714,37.26801258324291,0,0.21428571428571427
2024-11-24,SKU002,60,0,0,100.0,6,11,2024,24,1,0,62.0,70.0,91.0,84.0,68.71428571428571,84.35714285714286,17.67026019157867,1,0.21428571428571427
2024-11-25,SKU002,100,0,0,100.0,0,11,2024,25,0,0,60.0,48.0,73.0,77.0,67.28571428571429,82.14285714285714,17.950991483427604,2,0.21428571428571427
2024-11-26,SKU002,90,0,0,100.0,1,11,2024,26,0,0,100.0,86.0,64.0,79.0,74.71428571428571,84.07142857142857,19.345234432233894,3,0.21428571428571427
2024-11-27,SKU002,63,0,0,100.0,2,11,2024,27,0,0,90.0,91.0,95.0,79.0,75.28571428571429,85.92857142857143,19.788163850428898,4,0.21428571428571427
2024-11-28,SKU002,71,1,15,85.0,3,11,2024,28,0,0,63.0,78.0,138.0,89.0,71.28571428571429,83.64285714285714,18.891923192326285,4,0.21428571428571427
2024-11-29,SKU002,75,1,20,80.0,4,11,2024,29,0,0,71.0,46.0,82.0,112.0,70.28571428571429,78.85714285714286,18.661138637234583,4,0.21428571428571427
2024-11-30,SKU002,131,1,10,90.0,5,11,2024,30,1,0,75.0,62.0,157.0,102.0,74.42857142857143,78.35714285714286,15.284601650649595,4,0.21428571428571427
2024-12-01,SKU002,142,0,0,100.0,6,12,2024,1,1,1,131.0,60.0,70.0,125.0,84.28571428571429,76.5,25.058027893366845,5,0.21428571428571427
2024-12-02,SKU002,69,0,0,100.0,0,12,2024,2,0,0,142.0,100.0,48.0,67.0,96.0,81.64285714285714,30.408332191467704,6,0.21428571428571427
2024-12-03,SKU002,111,0,0,100.0,1,12,2024,3,0,0,69.0,90.0,86.0,70.0,91.57142857142857,83.14285714285714,31.947128941722347,7,0.21428571428571427
2024-12-04,SKU002,118,0,0,100.0,2,12,2024,4,0,0,111.0,63.0,91.0,71.0,94.57142857142857,84.92857142857143,32.75086331104926,8,0.21428571428571427
2024-12-05,SKU002,119,0,0,100.0,3,12,2024,5,0,0,118.0,71.0,78.0,60.0,102.42857142857143,86.85714285714286,30.429465669846433,9,0.21428571428571427
2024-12-06,SKU002,103,0,0,100.0,4,12,2024,6,0,0,119.0,75.0,46.0,56.0,109.28571428571429,89.78571428571429,27.426959278018302,10,0.21428571428571427
2024-12-07,SKU002,124,0,0,100.0,5,12,2024,7,1,0,103.0,131.0,62.0,73.0,113.28571428571429,93.85714285714286,23.328911145573695,11,0.21428571428571427
2024-12-08,SKU002,74,0,0,100.0,6,12,2024,8,1,0,124.0,142.0,60.0,91.0,112.28571428571429,98.28571428571429,22.58107087595138,12,0.21428571428571427
2024-12-09,SKU002,104,0,0,100.0,0,12,2024,9,0,0,74.0,69.0,100.0,73.0,102.57142857142857,99.28571428571429,22.29242878091938,13,0.21428571428571427
2024-12-10,SKU002,91,0,0,100.0,1,12,2024,10,0,0,104.0,111.0,90.0,64.0,107.57142857142857,99.57142857142857,16.7417357011062,0,0.21428571428571427
2024-12-11,SKU002,112,0,0,100.0,2,12,2024,11,0,0,91.0,118.0,63.0,95.0,104.71428571428571,99.64285714285714,17.736161607614243,1,0.21428571428571427
2024-12-12,SKU002,130,1,25,75.0,3,12,2024,12,0,0,112.0,119.0,71.0,138.0,103.85714285714286,103.14285714285714,17.121415161803604,1,0.21428571428571427
2024-12-13,SKU002,182,1,25,75.0,4,12,2024,13,0,0,130.0,103.0,75.0,82.0,105.42857142857143,107.35714285714286,19.12988188547858,1,0.21428571428571427
2024-12-14,SKU002,168,1,25,75.0,5,12,2024,14,1,0,182.0,124.0,131.0,157.0,116.71428571428571,115.0,34.548103111045094,1,0.21428571428571427
2024-12-15,SKU002,154,0,0,100.0,6,12,2024,15,1,0,168.0,74.0,142.0,70.0,123.0,117.64285714285714,39.711459303329214,2,0.21428571428571427
2024-12-16,SKU002,94,0,0,100.0,0,12,2024,16,0,0,154.0,104.0,69.0,48.0,134.42857142857142,118.5,34.41829524568314,3,0.21428571428571427
2024-12-17,SKU002,98,0,0,100.0,1,12,2024,17,0,0,94.0,91.0,111.0,86.0,133.0,120.28571428571429,36.06013495999843,4,0.21428571428571427
2024-12-18,SKU002,74,0,0,100.0,2,12,2024,18,0,0,98.0,112.0,118.0,91.0,134.0,119.35714285714286,34.77547028198613,5,0.21428571428571427
2024-12-19,SKU002,90,0,0,100.0,3,12,2024,19,0,0,74.0,130.0,119.0,78.0,128.57142857142858,116.21428571428571,41.16170203339124,6,0.21428571428571427
2024-12-20,SKU002,127,0,0,100.0,4,12,2024,20,0,0,90.0,182.0,103.0,46.0,122.85714285714286,114.14285714285714,43.63266578848348,7,0.21428571428571427
2024-12-21,SKU002,87,0,0,100.0,5,12,2024,21,1,0,127.0,168.0,124.0,62.0,115.0,115.85714285714286,35.37890143385806,8,0.21428571428571427
2024-12-22,SKU002,116,0,0,100.0,6,12,2024,22,1,0,87.0,154.0,74.0,60.0,103.42857142857143,113.21428571428571,27.530934981441593,9,0.21428571428571427
2024-12-23,SKU002,115,0,0,100.0,0,12,2024,23,0,0,116.0,94.0,104.0,100.0,98.0,116.21428571428571,17.990738358017804,10,0.21428571428571427
2024-12-24,SKU002,97,0,0,100.0,1,12,2024,24,0,0,115.0,98.0,91.0,90.0,101.0,117.0,18.938496948455324,11,0.21428571428571427
2024-12-25,SKU002,112,0,0,100.0,2,12,2024,25,0,0,97.0,74.0,112.0,63.0,100.85714285714286,117.42857142857143,18.968645808531214,12,0.21428571428571427
2024-12-26,SKU002,148,1,10,90.0,3,12,2024,26,0,0,112.0,90.0,130.0,71.0,106.28571428571429,117.42857142857143,15.030128472662632,12,0.21428571428571427
2024-12-27,SKU002,113,1,15,85.0,4,12,2024,27,0,0,148.0,127.0,182.0,75.0,114.57142857142857,118.71428571428571,19.789367034319852,12,0.21428571428571427
2024-12-28,SKU002,180,1,15,85.0,5,12,2024,28,1,0,113.0,87.0,168.0,131.0,112.57142857142857,113.78571428571429,19.01628374890915,12,0.21428571428571427
2024-12-29,SKU002,136,0,0,100.0,6,12,2024,29,1,0,180.0,116.0,154.0,142.0,125.85714285714286,114.64285714285714,28.36328948616789,13,0.21428571428571427
2024-12-30,SKU002,122,0,0,100.0,0,12,2024,30,0,0,136.0,115.0,94.0,69.0,128.71428571428572,113.35714285714286,28.2117840964504,0,0.21428571428571427
2024-12-31,SKU002,87,0,0,100.0,1,12,2024,31,0,1,122.0,97.0,98.0,111.0,129.71428571428572,115.35714285714286,27.76517174275591,1,0.21428571428571427
2025-01-01,SKU002,82,0,0,100.0,2,1,2025,1,0,1,87.0,112.0,74.0,118.0,128.28571428571428,114.57142857142857,29.90381405837833,2,0.21428571428571427
2025-01-02,SKU002,69,0,0,100.0,3,1,2025,2,0,0,82.0,148.0,90.0,119.0,124.0,115.14285714285714,34.43351080948092,3,0.21428571428571427
